subject_id,level,level_name,seed,rho_hat_T,delta_from_raw
sub-008_cc200,L0,Raw,9999,0.731459,0.000000
sub-008_cc200,L1,+LW,9999,0.729067,-0.002392
sub-008_cc200,L2,+Bootstrap,9999,0.618773,-0.112685
sub-008_cc200,L3,+SB+Atten,9999,0.740096,0.008638
sub-008_cc200,L4,+Prior,9999,0.806761,0.075302
sub-008_cc200,L5,Full BS-NET,9999,0.812258,0.080800
sub-008_cc200,L0,Raw,314,0.731459,0.000000
sub-008_cc200,L1,+LW,314,0.729067,-0.002392
sub-008_cc200,L2,+Bootstrap,314,0.615878,-0.115581
sub-008_cc200,L3,+SB+Atten,314,0.742625,0.011167
sub-008_cc200,L4,+Prior,314,0.812920,0.081461
sub-008_cc200,L5,Full BS-NET,314,0.808546,0.077087
sub-008_cc200,L0,Raw,628,0.731459,0.000000
sub-008_cc200,L1,+LW,628,0.729067,-0.002392
sub-008_cc200,L2,+Bootstrap,628,0.623110,-0.108349
sub-008_cc200,L3,+SB+Atten,628,0.740990,0.009532
sub-008_cc200,L4,+Prior,628,0.812181,0.080722
sub-008_cc200,L5,Full BS-NET,628,0.809544,0.078085
sub-008_cc200,L0,Raw,1414,0.731459,0.000000
sub-008_cc200,L1,+LW,1414,0.729067,-0.002392
sub-008_cc200,L2,+Bootstrap,1414,0.624705,-0.106753
sub-008_cc200,L3,+SB+Atten,1414,0.741554,0.010096
sub-008_cc200,L4,+Prior,1414,0.802198,0.070739
sub-008_cc200,L5,Full BS-NET,1414,0.806829,0.075371
sub-008_cc200,L0,Raw,3141,0.731459,0.000000
sub-008_cc200,L1,+LW,3141,0.729067,-0.002392
sub-008_cc200,L2,+Bootstrap,3141,0.617309,-0.114150
sub-008_cc200,L3,+SB+Atten,3141,0.719605,-0.011853
sub-008_cc200,L4,+Prior,3141,0.801556,0.070098
sub-008_cc200,L5,Full BS-NET,3141,0.799177,0.067719
sub-008_cc200,L0,Raw,2718,0.731459,0.000000
sub-008_cc200,L1,+LW,2718,0.729067,-0.002392
sub-008_cc200,L2,+Bootstrap,2718,0.619445,-0.112013
sub-008_cc200,L3,+SB+Atten,2718,0.745224,0.013765
sub-008_cc200,L4,+Prior,2718,0.804140,0.072682
sub-008_cc200,L5,Full BS-NET,2718,0.803107,0.071648
sub-009_cc200,L0,Raw,123,0.665462,0.000000
sub-009_cc200,L1,+LW,123,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,123,0.565991,-0.099471
sub-009_cc200,L3,+SB+Atten,123,0.751198,0.085736
sub-009_cc200,L4,+Prior,123,0.816596,0.151134
sub-009_cc200,L5,Full BS-NET,123,0.807956,0.142495
sub-009_cc200,L0,Raw,42,0.665462,0.000000
sub-009_cc200,L1,+LW,42,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,42,0.555251,-0.110211
sub-009_cc200,L3,+SB+Atten,42,0.726339,0.060877
sub-009_cc200,L4,+Prior,42,0.805766,0.140304
sub-009_cc200,L5,Full BS-NET,42,0.823655,0.158193
sub-009_cc200,L0,Raw,777,0.665462,0.000000
sub-009_cc200,L1,+LW,777,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,777,0.562062,-0.103400
sub-009_cc200,L3,+SB+Atten,777,0.714705,0.049243
sub-009_cc200,L4,+Prior,777,0.816996,0.151534
sub-009_cc200,L5,Full BS-NET,777,0.820599,0.155137
sub-009_cc200,L0,Raw,2026,0.665462,0.000000
sub-009_cc200,L1,+LW,2026,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,2026,0.564630,-0.100832
sub-009_cc200,L3,+SB+Atten,2026,0.737070,0.071609
sub-009_cc200,L4,+Prior,2026,0.809007,0.143545
sub-009_cc200,L5,Full BS-NET,2026,0.822126,0.156665
sub-009_cc200,L0,Raw,9999,0.665462,0.000000
sub-009_cc200,L1,+LW,9999,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,9999,0.556696,-0.108766
sub-009_cc200,L3,+SB+Atten,9999,0.729827,0.064365
sub-009_cc200,L4,+Prior,9999,0.807226,0.141764
sub-009_cc200,L5,Full BS-NET,9999,0.815686,0.150224
sub-009_cc200,L0,Raw,628,0.665462,0.000000
sub-009_cc200,L1,+LW,628,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,628,0.560381,-0.105081
sub-009_cc200,L3,+SB+Atten,628,0.722745,0.057284
sub-009_cc200,L4,+Prior,628,0.809929,0.144467
sub-009_cc200,L5,Full BS-NET,628,0.819682,0.154220
sub-009_cc200,L0,Raw,314,0.665462,0.000000
sub-009_cc200,L1,+LW,314,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,314,0.550868,-0.114594
sub-009_cc200,L3,+SB+Atten,314,0.722037,0.056575
sub-009_cc200,L4,+Prior,314,0.820408,0.154946
sub-009_cc200,L5,Full BS-NET,314,0.809243,0.143781
sub-009_cc200,L0,Raw,1414,0.665462,0.000000
sub-009_cc200,L1,+LW,1414,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,1414,0.560121,-0.105341
sub-009_cc200,L3,+SB+Atten,1414,0.710111,0.044649
sub-009_cc200,L4,+Prior,1414,0.798776,0.133314
sub-009_cc200,L5,Full BS-NET,1414,0.814347,0.148885
sub-009_cc200,L0,Raw,3141,0.665462,0.000000
sub-009_cc200,L1,+LW,3141,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,3141,0.566105,-0.099357
sub-009_cc200,L3,+SB+Atten,3141,0.707552,0.042090
sub-009_cc200,L4,+Prior,3141,0.805228,0.139766
sub-009_cc200,L5,Full BS-NET,3141,0.808176,0.142714
sub-009_cc200,L0,Raw,2718,0.665462,0.000000
sub-009_cc200,L1,+LW,2718,0.662609,-0.002853
sub-009_cc200,L2,+Bootstrap,2718,0.555719,-0.109743
sub-009_cc200,L3,+SB+Atten,2718,0.730046,0.064584
sub-009_cc200,L4,+Prior,2718,0.809190,0.143728
sub-009_cc200,L5,Full BS-NET,2718,0.804032,0.138570
sub-010_cc200,L0,Raw,42,0.585054,0.000000
sub-010_cc200,L1,+LW,42,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,42,0.447618,-0.137436
sub-010_cc200,L3,+SB+Atten,42,0.663099,0.078045
sub-010_cc200,L4,+Prior,42,0.758531,0.173477
sub-010_cc200,L5,Full BS-NET,42,0.772093,0.187039
sub-010_cc200,L0,Raw,123,0.585054,0.000000
sub-010_cc200,L1,+LW,123,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,123,0.456582,-0.128472
sub-010_cc200,L3,+SB+Atten,123,0.689493,0.104439
sub-010_cc200,L4,+Prior,123,0.764039,0.178985
sub-010_cc200,L5,Full BS-NET,123,0.765084,0.180030
sub-010_cc200,L0,Raw,2026,0.585054,0.000000
sub-010_cc200,L1,+LW,2026,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,2026,0.448455,-0.136599
sub-010_cc200,L3,+SB+Atten,2026,0.673097,0.088043
sub-010_cc200,L4,+Prior,2026,0.746674,0.161620
sub-010_cc200,L5,Full BS-NET,2026,0.768805,0.183751
sub-010_cc200,L0,Raw,777,0.585054,0.000000
sub-010_cc200,L1,+LW,777,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,777,0.450127,-0.134928
sub-010_cc200,L3,+SB+Atten,777,0.657313,0.072259
sub-010_cc200,L4,+Prior,777,0.766172,0.181118
sub-010_cc200,L5,Full BS-NET,777,0.764236,0.179182
sub-010_cc200,L0,Raw,9999,0.585054,0.000000
sub-010_cc200,L1,+LW,9999,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,9999,0.446070,-0.138984
sub-010_cc200,L3,+SB+Atten,9999,0.656770,0.071716
sub-010_cc200,L4,+Prior,9999,0.761236,0.176182
sub-010_cc200,L5,Full BS-NET,9999,0.765051,0.179997
sub-010_cc200,L0,Raw,314,0.585054,0.000000
sub-010_cc200,L1,+LW,314,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,314,0.436443,-0.148611
sub-010_cc200,L3,+SB+Atten,314,0.643969,0.058915
sub-010_cc200,L4,+Prior,314,0.767633,0.182579
sub-010_cc200,L5,Full BS-NET,314,0.752682,0.167628
sub-010_cc200,L0,Raw,1414,0.585054,0.000000
sub-010_cc200,L1,+LW,1414,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,1414,0.451294,-0.133760
sub-010_cc200,L3,+SB+Atten,1414,0.646680,0.061626
sub-010_cc200,L4,+Prior,1414,0.750053,0.164999
sub-010_cc200,L5,Full BS-NET,1414,0.768075,0.183021
sub-010_cc200,L0,Raw,628,0.585054,0.000000
sub-010_cc200,L1,+LW,628,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,628,0.437531,-0.147523
sub-010_cc200,L3,+SB+Atten,628,0.654638,0.069584
sub-010_cc200,L4,+Prior,628,0.758539,0.173485
sub-010_cc200,L5,Full BS-NET,628,0.766504,0.181450
sub-010_cc200,L0,Raw,2718,0.585054,0.000000
sub-010_cc200,L1,+LW,2718,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,2718,0.445557,-0.139497
sub-010_cc200,L3,+SB+Atten,2718,0.657188,0.072134
sub-010_cc200,L4,+Prior,2718,0.754752,0.169698
sub-010_cc200,L5,Full BS-NET,2718,0.749954,0.164900
sub-010_cc200,L0,Raw,3141,0.585054,0.000000
sub-010_cc200,L1,+LW,3141,0.582131,-0.002923
sub-010_cc200,L2,+Bootstrap,3141,0.449954,-0.135100
sub-010_cc200,L3,+SB+Atten,3141,0.633169,0.048115
sub-010_cc200,L4,+Prior,3141,0.754143,0.169089
sub-010_cc200,L5,Full BS-NET,3141,0.755961,0.170907
sub-011_cc200,L0,Raw,123,0.645028,0.000000
sub-011_cc200,L1,+LW,123,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,123,0.555145,-0.089883
sub-011_cc200,L3,+SB+Atten,123,0.748951,0.103923
sub-011_cc200,L4,+Prior,123,0.803062,0.158034
sub-011_cc200,L5,Full BS-NET,123,0.803683,0.158655
sub-011_cc200,L0,Raw,42,0.645028,0.000000
sub-011_cc200,L1,+LW,42,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,42,0.546729,-0.098299
sub-011_cc200,L3,+SB+Atten,42,0.724155,0.079127
sub-011_cc200,L4,+Prior,42,0.803756,0.158729
sub-011_cc200,L5,Full BS-NET,42,0.822496,0.177469
sub-011_cc200,L0,Raw,777,0.645028,0.000000
sub-011_cc200,L1,+LW,777,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,777,0.546599,-0.098429
sub-011_cc200,L3,+SB+Atten,777,0.716757,0.071729
sub-011_cc200,L4,+Prior,777,0.799542,0.154515
sub-011_cc200,L5,Full BS-NET,777,0.812896,0.167868
sub-011_cc200,L0,Raw,2026,0.645028,0.000000
sub-011_cc200,L1,+LW,2026,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,2026,0.553681,-0.091346
sub-011_cc200,L3,+SB+Atten,2026,0.732423,0.087395
sub-011_cc200,L4,+Prior,2026,0.795749,0.150722
sub-011_cc200,L5,Full BS-NET,2026,0.816672,0.171644
sub-011_cc200,L0,Raw,314,0.645028,0.000000
sub-011_cc200,L1,+LW,314,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,314,0.550442,-0.094585
sub-011_cc200,L3,+SB+Atten,314,0.707067,0.062039
sub-011_cc200,L4,+Prior,314,0.821114,0.176087
sub-011_cc200,L5,Full BS-NET,314,0.804525,0.159497
sub-011_cc200,L0,Raw,628,0.645028,0.000000
sub-011_cc200,L1,+LW,628,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,628,0.539510,-0.105517
sub-011_cc200,L3,+SB+Atten,628,0.704319,0.059292
sub-011_cc200,L4,+Prior,628,0.802113,0.157085
sub-011_cc200,L5,Full BS-NET,628,0.808925,0.163897
sub-011_cc200,L0,Raw,9999,0.645028,0.000000
sub-011_cc200,L1,+LW,9999,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,9999,0.548580,-0.096447
sub-011_cc200,L3,+SB+Atten,9999,0.713644,0.068616
sub-011_cc200,L4,+Prior,9999,0.800985,0.155958
sub-011_cc200,L5,Full BS-NET,9999,0.803109,0.158082
sub-011_cc200,L0,Raw,1414,0.645028,0.000000
sub-011_cc200,L1,+LW,1414,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,1414,0.539349,-0.105679
sub-011_cc200,L3,+SB+Atten,1414,0.692820,0.047792
sub-011_cc200,L4,+Prior,1414,0.797471,0.152444
sub-011_cc200,L5,Full BS-NET,1414,0.809485,0.164457
sub-011_cc200,L0,Raw,2718,0.645028,0.000000
sub-011_cc200,L1,+LW,2718,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,2718,0.535403,-0.109625
sub-011_cc200,L3,+SB+Atten,2718,0.717277,0.072249
sub-011_cc200,L4,+Prior,2718,0.804232,0.159204
sub-011_cc200,L5,Full BS-NET,2718,0.797516,0.152488
sub-011_cc200,L0,Raw,3141,0.645028,0.000000
sub-011_cc200,L1,+LW,3141,0.641966,-0.003061
sub-011_cc200,L2,+Bootstrap,3141,0.556183,-0.088845
sub-011_cc200,L3,+SB+Atten,3141,0.691561,0.046533
sub-011_cc200,L4,+Prior,3141,0.800772,0.155744
sub-011_cc200,L5,Full BS-NET,3141,0.798697,0.153670
sub-012_cc200,L0,Raw,42,0.634468,0.000000
sub-012_cc200,L1,+LW,42,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,42,0.545076,-0.089392
sub-012_cc200,L3,+SB+Atten,42,0.655257,0.020789
sub-012_cc200,L4,+Prior,42,0.782138,0.147670
sub-012_cc200,L5,Full BS-NET,42,0.803582,0.169114
sub-012_cc200,L0,Raw,123,0.634468,0.000000
sub-012_cc200,L1,+LW,123,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,123,0.564303,-0.070165
sub-012_cc200,L3,+SB+Atten,123,0.655042,0.020574
sub-012_cc200,L4,+Prior,123,0.799433,0.164964
sub-012_cc200,L5,Full BS-NET,123,0.798952,0.164483
sub-012_cc200,L0,Raw,777,0.634468,0.000000
sub-012_cc200,L1,+LW,777,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,777,0.561066,-0.073403
sub-012_cc200,L3,+SB+Atten,777,0.681941,0.047473
sub-012_cc200,L4,+Prior,777,0.798985,0.164517
sub-012_cc200,L5,Full BS-NET,777,0.796041,0.161572
sub-012_cc200,L0,Raw,2026,0.634468,0.000000
sub-012_cc200,L1,+LW,2026,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,2026,0.541051,-0.093418
sub-012_cc200,L3,+SB+Atten,2026,0.660271,0.025803
sub-012_cc200,L4,+Prior,2026,0.795229,0.160761
sub-012_cc200,L5,Full BS-NET,2026,0.787598,0.153130
sub-012_cc200,L0,Raw,9999,0.634468,0.000000
sub-012_cc200,L1,+LW,9999,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,9999,0.553616,-0.080852
sub-012_cc200,L3,+SB+Atten,9999,0.659700,0.025232
sub-012_cc200,L4,+Prior,9999,0.794393,0.159925
sub-012_cc200,L5,Full BS-NET,9999,0.797949,0.163481
sub-012_cc200,L0,Raw,314,0.634468,0.000000
sub-012_cc200,L1,+LW,314,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,314,0.560576,-0.073892
sub-012_cc200,L3,+SB+Atten,314,0.657932,0.023463
sub-012_cc200,L4,+Prior,314,0.800211,0.165743
sub-012_cc200,L5,Full BS-NET,314,0.793223,0.158754
sub-012_cc200,L0,Raw,628,0.634468,0.000000
sub-012_cc200,L1,+LW,628,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,628,0.555619,-0.078849
sub-012_cc200,L3,+SB+Atten,628,0.663570,0.029102
sub-012_cc200,L4,+Prior,628,0.793143,0.158675
sub-012_cc200,L5,Full BS-NET,628,0.795840,0.161372
sub-012_cc200,L0,Raw,1414,0.634468,0.000000
sub-012_cc200,L1,+LW,1414,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,1414,0.563283,-0.071185
sub-012_cc200,L3,+SB+Atten,1414,0.694148,0.059680
sub-012_cc200,L4,+Prior,1414,0.796082,0.161614
sub-012_cc200,L5,Full BS-NET,1414,0.802143,0.167675
sub-012_cc200,L0,Raw,2718,0.634468,0.000000
sub-012_cc200,L1,+LW,2718,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,2718,0.550880,-0.083588
sub-012_cc200,L3,+SB+Atten,2718,0.667618,0.033150
sub-012_cc200,L4,+Prior,2718,0.787709,0.153241
sub-012_cc200,L5,Full BS-NET,2718,0.787572,0.153104
sub-012_cc200,L0,Raw,3141,0.634468,0.000000
sub-012_cc200,L1,+LW,3141,0.632560,-0.001908
sub-012_cc200,L2,+Bootstrap,3141,0.533961,-0.100507
sub-012_cc200,L3,+SB+Atten,3141,0.640358,0.005890
sub-012_cc200,L4,+Prior,3141,0.797660,0.163192
sub-012_cc200,L5,Full BS-NET,3141,0.787214,0.152746
sub-013_cc200,L0,Raw,42,0.644452,0.000000
sub-013_cc200,L1,+LW,42,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,42,0.544849,-0.099603
sub-013_cc200,L3,+SB+Atten,42,0.705161,0.060709
sub-013_cc200,L4,+Prior,42,0.801099,0.156647
sub-013_cc200,L5,Full BS-NET,42,0.812560,0.168108
sub-013_cc200,L0,Raw,2026,0.644452,0.000000
sub-013_cc200,L1,+LW,2026,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,2026,0.550134,-0.094318
sub-013_cc200,L3,+SB+Atten,2026,0.733930,0.089478
sub-013_cc200,L4,+Prior,2026,0.806149,0.161697
sub-013_cc200,L5,Full BS-NET,2026,0.820458,0.176006
sub-013_cc200,L0,Raw,123,0.644452,0.000000
sub-013_cc200,L1,+LW,123,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,123,0.547669,-0.096783
sub-013_cc200,L3,+SB+Atten,123,0.749536,0.105085
sub-013_cc200,L4,+Prior,123,0.804684,0.160232
sub-013_cc200,L5,Full BS-NET,123,0.797433,0.152981
sub-013_cc200,L0,Raw,777,0.644452,0.000000
sub-013_cc200,L1,+LW,777,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,777,0.553887,-0.090565
sub-013_cc200,L3,+SB+Atten,777,0.715295,0.070843
sub-013_cc200,L4,+Prior,777,0.812628,0.168176
sub-013_cc200,L5,Full BS-NET,777,0.813340,0.168888
sub-013_cc200,L0,Raw,9999,0.644452,0.000000
sub-013_cc200,L1,+LW,9999,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,9999,0.538109,-0.106343
sub-013_cc200,L3,+SB+Atten,9999,0.705848,0.061396
sub-013_cc200,L4,+Prior,9999,0.799675,0.155223
sub-013_cc200,L5,Full BS-NET,9999,0.809420,0.164968
sub-013_cc200,L0,Raw,314,0.644452,0.000000
sub-013_cc200,L1,+LW,314,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,314,0.540900,-0.103552
sub-013_cc200,L3,+SB+Atten,314,0.686601,0.042149
sub-013_cc200,L4,+Prior,314,0.806293,0.161842
sub-013_cc200,L5,Full BS-NET,314,0.805629,0.161177
sub-013_cc200,L0,Raw,1414,0.644452,0.000000
sub-013_cc200,L1,+LW,1414,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,1414,0.543387,-0.101064
sub-013_cc200,L3,+SB+Atten,1414,0.705499,0.061047
sub-013_cc200,L4,+Prior,1414,0.794250,0.149798
sub-013_cc200,L5,Full BS-NET,1414,0.805518,0.161066
sub-013_cc200,L0,Raw,628,0.644452,0.000000
sub-013_cc200,L1,+LW,628,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,628,0.546757,-0.097695
sub-013_cc200,L3,+SB+Atten,628,0.695670,0.051218
sub-013_cc200,L4,+Prior,628,0.807065,0.162613
sub-013_cc200,L5,Full BS-NET,628,0.810404,0.165953
sub-014_cc200,L0,Raw,123,0.662602,0.000000
sub-014_cc200,L1,+LW,123,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,123,0.552894,-0.109708
sub-014_cc200,L3,+SB+Atten,123,0.771361,0.108759
sub-014_cc200,L4,+Prior,123,0.815272,0.152670
sub-014_cc200,L5,Full BS-NET,123,0.808008,0.145406
sub-014_cc200,L0,Raw,42,0.662602,0.000000
sub-014_cc200,L1,+LW,42,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,42,0.545781,-0.116821
sub-014_cc200,L3,+SB+Atten,42,0.715101,0.052499
sub-014_cc200,L4,+Prior,42,0.803426,0.140824
sub-014_cc200,L5,Full BS-NET,42,0.816605,0.154003
sub-013_cc200,L0,Raw,2718,0.644452,0.000000
sub-013_cc200,L1,+LW,2718,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,2718,0.539017,-0.105435
sub-013_cc200,L3,+SB+Atten,2718,0.728868,0.084416
sub-013_cc200,L4,+Prior,2718,0.798520,0.154068
sub-013_cc200,L5,Full BS-NET,2718,0.794412,0.149960
sub-013_cc200,L0,Raw,3141,0.644452,0.000000
sub-013_cc200,L1,+LW,3141,0.643188,-0.001264
sub-013_cc200,L2,+Bootstrap,3141,0.549801,-0.094651
sub-013_cc200,L3,+SB+Atten,3141,0.685685,0.041234
sub-013_cc200,L4,+Prior,3141,0.802096,0.157644
sub-013_cc200,L5,Full BS-NET,3141,0.800275,0.155823
sub-014_cc200,L0,Raw,777,0.662602,0.000000
sub-014_cc200,L1,+LW,777,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,777,0.551947,-0.110655
sub-014_cc200,L3,+SB+Atten,777,0.710388,0.047786
sub-014_cc200,L4,+Prior,777,0.811819,0.149217
sub-014_cc200,L5,Full BS-NET,777,0.824363,0.161761
sub-014_cc200,L0,Raw,2026,0.662602,0.000000
sub-014_cc200,L1,+LW,2026,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,2026,0.548863,-0.113739
sub-014_cc200,L3,+SB+Atten,2026,0.744759,0.082157
sub-014_cc200,L4,+Prior,2026,0.799592,0.136990
sub-014_cc200,L5,Full BS-NET,2026,0.819039,0.156437
sub-014_cc200,L0,Raw,314,0.662602,0.000000
sub-014_cc200,L1,+LW,314,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,314,0.546056,-0.116546
sub-014_cc200,L3,+SB+Atten,314,0.711205,0.048602
sub-014_cc200,L4,+Prior,314,0.819993,0.157390
sub-014_cc200,L5,Full BS-NET,314,0.814984,0.152382
sub-014_cc200,L0,Raw,9999,0.662602,0.000000
sub-014_cc200,L1,+LW,9999,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,9999,0.550778,-0.111824
sub-014_cc200,L3,+SB+Atten,9999,0.731648,0.069046
sub-014_cc200,L4,+Prior,9999,0.816753,0.154150
sub-014_cc200,L5,Full BS-NET,9999,0.819794,0.157191
sub-014_cc200,L0,Raw,1414,0.662602,0.000000
sub-014_cc200,L1,+LW,1414,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,1414,0.542237,-0.120365
sub-014_cc200,L3,+SB+Atten,1414,0.736755,0.074153
sub-014_cc200,L4,+Prior,1414,0.803067,0.140464
sub-014_cc200,L5,Full BS-NET,1414,0.806060,0.143457
sub-014_cc200,L0,Raw,2718,0.662602,0.000000
sub-014_cc200,L1,+LW,2718,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,2718,0.546007,-0.116595
sub-014_cc200,L3,+SB+Atten,2718,0.751943,0.089341
sub-014_cc200,L4,+Prior,2718,0.801994,0.139392
sub-014_cc200,L5,Full BS-NET,2718,0.802870,0.140268
sub-014_cc200,L0,Raw,628,0.662602,0.000000
sub-014_cc200,L1,+LW,628,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,628,0.530601,-0.132001
sub-014_cc200,L3,+SB+Atten,628,0.725339,0.062737
sub-014_cc200,L4,+Prior,628,0.816517,0.153915
sub-014_cc200,L5,Full BS-NET,628,0.813262,0.150659
sub-014_cc200,L0,Raw,3141,0.662602,0.000000
sub-014_cc200,L1,+LW,3141,0.661736,-0.000866
sub-014_cc200,L2,+Bootstrap,3141,0.557684,-0.104919
sub-014_cc200,L3,+SB+Atten,3141,0.701507,0.038905
sub-014_cc200,L4,+Prior,3141,0.805586,0.142984
sub-014_cc200,L5,Full BS-NET,3141,0.803033,0.140430
sub-015_cc200,L0,Raw,42,0.691239,0.000000
sub-015_cc200,L1,+LW,42,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,42,0.596255,-0.094984
sub-015_cc200,L3,+SB+Atten,42,0.722926,0.031687
sub-015_cc200,L4,+Prior,42,0.789304,0.098065
sub-015_cc200,L5,Full BS-NET,42,0.803244,0.112005
sub-015_cc200,L0,Raw,123,0.691239,0.000000
sub-015_cc200,L1,+LW,123,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,123,0.607235,-0.084004
sub-015_cc200,L3,+SB+Atten,123,0.732545,0.041306
sub-015_cc200,L4,+Prior,123,0.797670,0.106431
sub-015_cc200,L5,Full BS-NET,123,0.795750,0.104511
sub-015_cc200,L0,Raw,777,0.691239,0.000000
sub-015_cc200,L1,+LW,777,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,777,0.602867,-0.088372
sub-015_cc200,L3,+SB+Atten,777,0.697498,0.006259
sub-015_cc200,L4,+Prior,777,0.794905,0.103666
sub-015_cc200,L5,Full BS-NET,777,0.804725,0.113485
sub-015_cc200,L0,Raw,2026,0.691239,0.000000
sub-015_cc200,L1,+LW,2026,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,2026,0.616774,-0.074465
sub-015_cc200,L3,+SB+Atten,2026,0.725284,0.034044
sub-015_cc200,L4,+Prior,2026,0.790418,0.099179
sub-015_cc200,L5,Full BS-NET,2026,0.800014,0.108774
sub-015_cc200,L0,Raw,314,0.691239,0.000000
sub-015_cc200,L1,+LW,314,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,314,0.604992,-0.086247
sub-015_cc200,L3,+SB+Atten,314,0.698973,0.007734
sub-015_cc200,L4,+Prior,314,0.805396,0.114156
sub-015_cc200,L5,Full BS-NET,314,0.797529,0.106290
sub-015_cc200,L0,Raw,9999,0.691239,0.000000
sub-015_cc200,L1,+LW,9999,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,9999,0.602676,-0.088563
sub-015_cc200,L3,+SB+Atten,9999,0.707031,0.015792
sub-015_cc200,L4,+Prior,9999,0.796170,0.104931
sub-015_cc200,L5,Full BS-NET,9999,0.797460,0.106221
sub-015_cc200,L0,Raw,628,0.691239,0.000000
sub-015_cc200,L1,+LW,628,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,628,0.610714,-0.080525
sub-015_cc200,L3,+SB+Atten,628,0.705170,0.013930
sub-015_cc200,L4,+Prior,628,0.795205,0.103965
sub-015_cc200,L5,Full BS-NET,628,0.799417,0.108178
sub-015_cc200,L0,Raw,1414,0.691239,0.000000
sub-015_cc200,L1,+LW,1414,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,1414,0.603824,-0.087415
sub-015_cc200,L3,+SB+Atten,1414,0.693346,0.002106
sub-015_cc200,L4,+Prior,1414,0.790891,0.099651
sub-015_cc200,L5,Full BS-NET,1414,0.800926,0.109687
sub-015_cc200,L0,Raw,3141,0.691239,0.000000
sub-015_cc200,L1,+LW,3141,0.690406,-0.000833
sub-015_cc200,L2,+Bootstrap,3141,0.603736,-0.087503
sub-015_cc200,L3,+SB+Atten,3141,0.701969,0.010729
sub-015_cc200,L4,+Prior,3141,0.792593,0.101354
sub-015_cc200,L5,Full BS-NET,3141,0.793848,0.102609
