Seed,Subject,Model,Network,Jaccard Overlap
3141,8,Raw FC (2m),Default Mode,0.9375
3141,8,BS-NET (2m),Visual,0.875
3141,8,BS-NET (2m),Somatomotor,1.0
3141,8,BS-NET (2m),Dorsal Attn,1.0
3141,8,BS-NET (2m),Ventral Attn,0.9333333333333333
3141,8,BS-NET (2m),Limbic,0.9285714285714286
3141,8,BS-NET (2m),Control,0.9285714285714286
3141,8,BS-NET (2m),Default Mode,0.9375
3141,9,Raw FC (2m),Visual,0.9285714285714286
3141,9,Raw FC (2m),Somatomotor,1.0
3141,9,Raw FC (2m),Dorsal Attn,0.9333333333333333
3141,9,Raw FC (2m),Ventral Attn,0.5
3141,9,Raw FC (2m),Limbic,1.0
3141,9,Raw FC (2m),Control,0.5
3141,9,Raw FC (2m),Default Mode,1.0
3141,9,BS-NET (2m),Visual,0.9285714285714286
3141,9,BS-NET (2m),Somatomotor,1.0
3141,9,BS-NET (2m),Dorsal Attn,0.9333333333333333
3141,9,BS-NET (2m),Ventral Attn,0.5
3141,9,BS-NET (2m),Limbic,1.0
3141,9,BS-NET (2m),Control,0.5
3141,9,BS-NET (2m),Default Mode,1.0
3141,10,Raw FC (2m),Visual,0.8125
3141,10,Raw FC (2m),Somatomotor,0.7
3141,10,Raw FC (2m),Dorsal Attn,0.2413793103448276
3141,10,Raw FC (2m),Ventral Attn,0.6363636363636364
3141,10,Raw FC (2m),Limbic,0.3333333333333333
3141,10,Raw FC (2m),Control,0.5384615384615384
3141,10,Raw FC (2m),Default Mode,0.9375
3141,10,BS-NET (2m),Visual,0.875
3141,10,BS-NET (2m),Somatomotor,1.0
3141,10,BS-NET (2m),Dorsal Attn,0.5263157894736842
3141,10,BS-NET (2m),Ventral Attn,0.7777777777777778
3141,10,BS-NET (2m),Limbic,0.21428571428571427
3141,10,BS-NET (2m),Control,0.7
3141,10,BS-NET (2m),Default Mode,0.9375
3141,11,Raw FC (2m),Visual,0.8666666666666667
3141,11,Raw FC (2m),Somatomotor,0.8
3141,11,Raw FC (2m),Dorsal Attn,0.8666666666666667
3141,11,Raw FC (2m),Ventral Attn,0.9333333333333333
3141,11,Raw FC (2m),Limbic,0.6875
3141,11,Raw FC (2m),Control,0.8
3141,11,Raw FC (2m),Default Mode,0.9411764705882353
3141,11,BS-NET (2m),Visual,0.8666666666666667
3141,11,BS-NET (2m),Somatomotor,0.8
3141,11,BS-NET (2m),Dorsal Attn,0.8666666666666667
3141,11,BS-NET (2m),Ventral Attn,0.9333333333333333
3141,11,BS-NET (2m),Limbic,0.6875
3141,11,BS-NET (2m),Control,0.8
3141,11,BS-NET (2m),Default Mode,0.9411764705882353
3141,12,Raw FC (2m),Visual,1.0
3141,12,Raw FC (2m),Somatomotor,0.8571428571428571
3141,12,Raw FC (2m),Dorsal Attn,0.7333333333333333
3141,12,Raw FC (2m),Ventral Attn,0.9333333333333333
3141,12,Raw FC (2m),Limbic,0.8666666666666667
3141,12,Raw FC (2m),Control,0.9333333333333333
3141,12,Raw FC (2m),Default Mode,0.8888888888888888
3141,12,BS-NET (2m),Visual,1.0
3141,12,BS-NET (2m),Somatomotor,0.8571428571428571
3141,12,BS-NET (2m),Dorsal Attn,0.7333333333333333
3141,12,BS-NET (2m),Ventral Attn,0.9333333333333333
3141,12,BS-NET (2m),Limbic,0.8666666666666667
3141,12,BS-NET (2m),Control,0.9333333333333333
3141,12,BS-NET (2m),Default Mode,0.8888888888888888
3141,13,Raw FC (2m),Visual,1.0
3141,13,Raw FC (2m),Somatomotor,0.4642857142857143
3141,13,Raw FC (2m),Dorsal Attn,0.8
3141,13,Raw FC (2m),Ventral Attn,1.0
3141,13,Raw FC (2m),Limbic,0.8125
3141,13,Raw FC (2m),Control,0.4642857142857143
3141,13,Raw FC (2m),Default Mode,0.9411764705882353
3141,13,BS-NET (2m),Visual,1.0
3141,13,BS-NET (2m),Somatomotor,0.48148148148148145
3141,13,BS-NET (2m),Dorsal Attn,0.8
3141,13,BS-NET (2m),Ventral Attn,0.9333333333333333
3141,13,BS-NET (2m),Limbic,0.8125
3141,13,BS-NET (2m),Control,0.48148148148148145
3141,13,BS-NET (2m),Default Mode,0.9411764705882353
3141,14,Raw FC (2m),Visual,0.875
3141,14,Raw FC (2m),Somatomotor,1.0
3141,14,Raw FC (2m),Dorsal Attn,0.8
3141,14,Raw FC (2m),Ventral Attn,0.3793103448275862
3141,14,Raw FC (2m),Limbic,0.5384615384615384
3141,14,Raw FC (2m),Control,0.45161290322580644
3141,14,Raw FC (2m),Default Mode,0.5161290322580645
3141,14,BS-NET (2m),Visual,0.875
3141,14,BS-NET (2m),Somatomotor,1.0
3141,14,BS-NET (2m),Dorsal Attn,0.8
3141,14,BS-NET (2m),Ventral Attn,0.3793103448275862
3141,14,BS-NET (2m),Limbic,0.5384615384615384
3141,14,BS-NET (2m),Control,0.45161290322580644
3141,14,BS-NET (2m),Default Mode,0.5161290322580645
3141,15,Raw FC (2m),Visual,0.45161290322580644
3141,15,Raw FC (2m),Somatomotor,1.0
3141,15,Raw FC (2m),Dorsal Attn,0.7333333333333333
3141,15,Raw FC (2m),Ventral Attn,0.9333333333333333
3141,15,Raw FC (2m),Limbic,1.0
3141,15,Raw FC (2m),Control,0.8666666666666667
3141,15,Raw FC (2m),Default Mode,0.42424242424242425
3141,15,BS-NET (2m),Visual,0.4666666666666667
3141,15,BS-NET (2m),Somatomotor,1.0
3141,15,BS-NET (2m),Dorsal Attn,0.75
3141,15,BS-NET (2m),Ventral Attn,0.9333333333333333
3141,15,BS-NET (2m),Limbic,1.0
3141,15,BS-NET (2m),Control,0.9285714285714286
3141,15,BS-NET (2m),Default Mode,0.4375
3141,16,Raw FC (2m),Visual,0.8571428571428571
3141,16,Raw FC (2m),Somatomotor,1.0
3141,16,Raw FC (2m),Dorsal Attn,0.7857142857142857
3141,16,Raw FC (2m),Ventral Attn,0.875
3141,16,Raw FC (2m),Limbic,0.875
3141,16,Raw FC (2m),Control,1.0
3141,16,Raw FC (2m),Default Mode,0.9411764705882353
3141,16,BS-NET (2m),Visual,0.35714285714285715
3141,16,BS-NET (2m),Somatomotor,0.5833333333333334
3141,16,BS-NET (2m),Dorsal Attn,0.7857142857142857
3141,16,BS-NET (2m),Ventral Attn,0.875
3141,16,BS-NET (2m),Limbic,0.875
3141,16,BS-NET (2m),Control,0.9333333333333333
3141,16,BS-NET (2m),Default Mode,0.8888888888888888
3141,17,Raw FC (2m),Visual,0.9333333333333333
3141,17,Raw FC (2m),Somatomotor,0.9333333333333333
3141,17,Raw FC (2m),Dorsal Attn,0.42857142857142855
3141,17,Raw FC (2m),Ventral Attn,0.9333333333333333
3141,17,Raw FC (2m),Limbic,1.0
3141,17,Raw FC (2m),Control,0.5384615384615384
3141,17,Raw FC (2m),Default Mode,0.9375
3141,17,BS-NET (2m),Visual,0.9333333333333333
3141,17,BS-NET (2m),Somatomotor,0.9333333333333333
3141,17,BS-NET (2m),Dorsal Attn,0.42857142857142855
3141,17,BS-NET (2m),Ventral Attn,0.9333333333333333
3141,17,BS-NET (2m),Limbic,1.0
3141,17,BS-NET (2m),Control,0.5384615384615384
3141,17,BS-NET (2m),Default Mode,0.9375
3141,18,Raw FC (2m),Visual,1.0
3141,18,Raw FC (2m),Somatomotor,0.8125
3141,18,Raw FC (2m),Dorsal Attn,0.875
3141,18,Raw FC (2m),Ventral Attn,0.43333333333333335
3141,18,Raw FC (2m),Limbic,0.7333333333333333
3141,18,Raw FC (2m),Control,0.8666666666666667
3141,18,Raw FC (2m),Default Mode,0.5517241379310345
3141,18,BS-NET (2m),Visual,0.8571428571428571
3141,18,BS-NET (2m),Somatomotor,0.875
3141,18,BS-NET (2m),Dorsal Attn,0.7368421052631579
3141,18,BS-NET (2m),Ventral Attn,0.5
3141,18,BS-NET (2m),Limbic,0.6666666666666666
3141,18,BS-NET (2m),Control,0.9285714285714286
3141,18,BS-NET (2m),Default Mode,1.0
3141,19,Raw FC (2m),Visual,0.7142857142857143
3141,19,Raw FC (2m),Somatomotor,1.0
3141,19,Raw FC (2m),Dorsal Attn,1.0
3141,19,Raw FC (2m),Ventral Attn,1.0
3141,19,Raw FC (2m),Limbic,0.8666666666666667
3141,19,Raw FC (2m),Control,1.0
3141,19,Raw FC (2m),Default Mode,0.8
3141,19,BS-NET (2m),Visual,0.7142857142857143
3141,19,BS-NET (2m),Somatomotor,1.0
3141,19,BS-NET (2m),Dorsal Attn,0.8571428571428571
3141,19,BS-NET (2m),Ventral Attn,0.9333333333333333
3141,19,BS-NET (2m),Limbic,0.8666666666666667
3141,19,BS-NET (2m),Control,1.0
3141,19,BS-NET (2m),Default Mode,0.7619047619047619
