subject_id,condition,seed,rho_hat_T,delta_from_full
sub-008_cc200,L_full,628,0.805620,0.000000
sub-008_cc200,L_no_sb,628,0.619956,-0.185665
sub-008_cc200,L_no_lw,628,0.813661,0.008041
sub-008_cc200,L_no_boot,628,0.880866,0.075246
sub-008_cc200,L_no_prior,628,0.739960,-0.065660
sub-008_cc200,L_no_atten,628,0.888223,0.082603
sub-008_cc200,L_full,1414,0.808184,0.000000
sub-008_cc200,L_no_sb,1414,0.628863,-0.179320
sub-008_cc200,L_no_lw,1414,0.801442,-0.006741
sub-008_cc200,L_no_boot,1414,0.880866,0.072682
sub-008_cc200,L_no_prior,1414,0.739155,-0.069028
sub-008_cc200,L_no_atten,1414,0.880751,0.072567
sub-009_cc200,L_full,42,0.809588,0.000000
sub-009_cc200,L_no_sb,42,0.560467,-0.249121
sub-009_cc200,L_no_lw,42,0.806036,-0.003552
sub-009_cc200,L_no_boot,42,0.881433,0.071844
sub-009_cc200,L_no_prior,42,0.745756,-0.063833
sub-009_cc200,L_no_atten,42,0.948868,0.139280
sub-009_cc200,L_full,123,0.817398,0.000000
