subject_id,condition,seed,rho_hat_T,delta_from_full
sub-008_schaefer200,L_no_prior,2026,0.752819,-0.093285
sub-008_schaefer200,L_no_atten,2026,0.920413,0.074309
sub-008_schaefer200,L_full,9999,0.837841,0.000000
sub-008_schaefer200,L_no_sb,9999,0.707008,-0.130833
sub-008_schaefer200,L_no_lw,9999,0.838873,0.001032
sub-008_schaefer200,L_no_boot,9999,0.893440,0.055599
sub-008_schaefer200,L_no_prior,9999,0.779743,-0.058098
sub-008_schaefer200,L_no_atten,9999,0.920994,0.083153
sub-008_schaefer200,L_full,628,0.849460,0.000000
sub-008_schaefer200,L_no_sb,628,0.708916,-0.140544
sub-008_schaefer200,L_no_lw,628,0.840877,-0.008583
sub-008_schaefer200,L_no_boot,628,0.893440,0.043980
sub-008_schaefer200,L_no_prior,628,0.757303,-0.092157
sub-008_schaefer200,L_no_atten,628,0.924892,0.075432
sub-008_schaefer200,L_full,3141,0.845731,0.000000
sub-008_schaefer200,L_no_sb,3141,0.709815,-0.135916
sub-008_schaefer200,L_no_lw,3141,0.834783,-0.010948
sub-008_schaefer200,L_no_boot,3141,0.893440,0.047709
sub-008_schaefer200,L_no_prior,3141,0.756963,-0.088768
sub-008_schaefer200,L_no_atten,3141,0.919214,0.073483
sub-008_schaefer200,L_full,2718,0.854309,0.000000
sub-008_schaefer200,L_no_sb,2718,0.695199,-0.159110
sub-008_schaefer200,L_no_lw,2718,0.844470,-0.009839
sub-008_schaefer200,L_no_boot,2718,0.893440,0.039131
sub-008_schaefer200,L_no_prior,2718,0.787068,-0.067241
sub-008_schaefer200,L_no_atten,2718,0.920926,0.066617
sub-009_schaefer200,L_full,42,0.855154,0.000000
sub-009_schaefer200,L_no_sb,42,0.653543,-0.201611
sub-009_schaefer200,L_no_lw,42,0.851712,-0.003442
sub-009_schaefer200,L_no_boot,42,0.900159,0.045005
sub-009_schaefer200,L_no_prior,42,0.733466,-0.121688
sub-009_schaefer200,L_no_atten,42,0.966158,0.111004
sub-009_schaefer200,L_full,123,0.846976,0.000000
sub-009_schaefer200,L_no_sb,123,0.662032,-0.184944
sub-009_schaefer200,L_no_lw,123,0.841345,-0.005631
sub-009_schaefer200,L_no_boot,123,0.900159,0.053183
sub-009_schaefer200,L_no_prior,123,0.742545,-0.104431
sub-009_schaefer200,L_no_atten,123,0.966282,0.119306
sub-009_schaefer200,L_full,9999,0.843394,0.000000
sub-009_schaefer200,L_no_sb,9999,0.662417,-0.180977
sub-009_schaefer200,L_no_lw,9999,0.845516,0.002122
sub-009_schaefer200,L_no_boot,9999,0.900159,0.056765
sub-009_schaefer200,L_no_prior,9999,0.748639,-0.094755
sub-009_schaefer200,L_no_atten,9999,0.966756,0.123362
sub-009_schaefer200,L_full,2026,0.848129,0.000000
sub-009_schaefer200,L_no_sb,2026,0.670899,-0.177230
sub-009_schaefer200,L_no_lw,2026,0.846656,-0.001473
sub-009_schaefer200,L_no_boot,2026,0.900159,0.052031
sub-009_schaefer200,L_no_prior,2026,0.728020,-0.120109
sub-009_schaefer200,L_no_atten,2026,0.965188,0.117059
sub-009_schaefer200,L_full,777,0.849353,0.000000
sub-009_schaefer200,L_no_sb,777,0.661430,-0.187922
sub-009_schaefer200,L_no_lw,777,0.847237,-0.002116
sub-009_schaefer200,L_no_boot,777,0.900159,0.050807
sub-009_schaefer200,L_no_prior,777,0.759707,-0.089646
sub-009_schaefer200,L_no_atten,777,0.968238,0.118885
sub-009_schaefer200,L_full,314,0.850036,0.000000
sub-009_schaefer200,L_no_sb,314,0.663055,-0.186981
sub-009_schaefer200,L_no_lw,314,0.848886,-0.001150
sub-009_schaefer200,L_no_boot,314,0.900159,0.050124
sub-009_schaefer200,L_no_prior,314,0.762567,-0.087469
sub-009_schaefer200,L_no_atten,314,0.965890,0.115854
sub-009_schaefer200,L_full,628,0.842240,0.000000
sub-009_schaefer200,L_no_sb,628,0.650506,-0.191734
sub-009_schaefer200,L_no_lw,628,0.844318,0.002078
sub-009_schaefer200,L_no_boot,628,0.900159,0.057919
sub-009_schaefer200,L_no_prior,628,0.727985,-0.114255
sub-009_schaefer200,L_no_atten,628,0.965695,0.123455
sub-009_schaefer200,L_full,1414,0.852546,0.000000
sub-009_schaefer200,L_no_sb,1414,0.652870,-0.199676
sub-009_schaefer200,L_no_lw,1414,0.843271,-0.009275
sub-009_schaefer200,L_no_boot,1414,0.900159,0.047614
sub-009_schaefer200,L_no_prior,1414,0.783489,-0.069057
sub-009_schaefer200,L_no_atten,1414,0.967482,0.114936
sub-009_schaefer200,L_full,2718,0.856786,0.000000
sub-009_schaefer200,L_no_sb,2718,0.656603,-0.200183
sub-009_schaefer200,L_no_lw,2718,0.846147,-0.010639
sub-009_schaefer200,L_no_boot,2718,0.900159,0.043374
sub-009_schaefer200,L_no_prior,2718,0.731577,-0.125208
sub-009_schaefer200,L_no_atten,2718,0.967505,0.110720
sub-009_schaefer200,L_full,3141,0.848542,0.000000
sub-009_schaefer200,L_no_sb,3141,0.656415,-0.192127
sub-009_schaefer200,L_no_lw,3141,0.841210,-0.007332
sub-009_schaefer200,L_no_boot,3141,0.900159,0.051617
sub-009_schaefer200,L_no_prior,3141,0.739956,-0.108586
sub-009_schaefer200,L_no_atten,3141,0.966892,0.118350
sub-010_schaefer200,L_full,42,0.799165,0.000000
sub-010_schaefer200,L_no_sb,42,0.518326,-0.280838
sub-010_schaefer200,L_no_lw,42,0.791216,-0.007949
sub-010_schaefer200,L_no_boot,42,0.860069,0.060904
sub-010_schaefer200,L_no_prior,42,0.655714,-0.143451
sub-010_schaefer200,L_no_atten,42,0.939738,0.140573
sub-010_schaefer200,L_full,123,0.784296,0.000000
sub-010_schaefer200,L_no_sb,123,0.533333,-0.250963
sub-010_schaefer200,L_no_lw,123,0.772824,-0.011472
sub-010_schaefer200,L_no_boot,123,0.860069,0.075773
sub-010_schaefer200,L_no_prior,123,0.672779,-0.111517
sub-010_schaefer200,L_no_atten,123,0.937714,0.153418
sub-010_schaefer200,L_full,2026,0.775968,0.000000
sub-010_schaefer200,L_no_sb,2026,0.528317,-0.247651
sub-010_schaefer200,L_no_lw,2026,0.785974,0.010006
sub-010_schaefer200,L_no_boot,2026,0.860069,0.084102
sub-010_schaefer200,L_no_prior,2026,0.639496,-0.136471
sub-010_schaefer200,L_no_atten,2026,0.938184,0.162216
sub-010_schaefer200,L_full,777,0.785209,0.000000
sub-010_schaefer200,L_no_sb,777,0.531067,-0.254142
sub-010_schaefer200,L_no_lw,777,0.775884,-0.009325
sub-010_schaefer200,L_no_boot,777,0.860069,0.074861
sub-010_schaefer200,L_no_prior,777,0.677311,-0.107897
sub-010_schaefer200,L_no_atten,777,0.940082,0.154873
sub-010_schaefer200,L_full,9999,0.786953,0.000000
sub-010_schaefer200,L_no_sb,9999,0.521558,-0.265395
sub-010_schaefer200,L_no_lw,9999,0.789069,0.002117
sub-010_schaefer200,L_no_boot,9999,0.860069,0.073117
sub-010_schaefer200,L_no_prior,9999,0.648867,-0.138086
sub-010_schaefer200,L_no_atten,9999,0.937511,0.150558
sub-010_schaefer200,L_full,314,0.777259,0.000000
sub-010_schaefer200,L_no_sb,314,0.511690,-0.265569
sub-010_schaefer200,L_no_lw,314,0.776545,-0.000715
sub-010_schaefer200,L_no_boot,314,0.860069,0.082810
sub-010_schaefer200,L_no_prior,314,0.667466,-0.109793
sub-010_schaefer200,L_no_atten,314,0.940475,0.163216
sub-010_schaefer200,L_full,628,0.781049,0.000000
sub-010_schaefer200,L_no_sb,628,0.518509,-0.262540
sub-010_schaefer200,L_no_lw,628,0.775390,-0.005659
sub-010_schaefer200,L_no_boot,628,0.860069,0.079020
sub-010_schaefer200,L_no_prior,628,0.640331,-0.140718
sub-010_schaefer200,L_no_atten,628,0.936958,0.155910
sub-010_schaefer200,L_full,1414,0.793162,0.000000
sub-010_schaefer200,L_no_sb,1414,0.519745,-0.273417
sub-010_schaefer200,L_no_lw,1414,0.778377,-0.014785
sub-010_schaefer200,L_no_boot,1414,0.860069,0.066908
sub-010_schaefer200,L_no_prior,1414,0.689577,-0.103585
sub-010_schaefer200,L_no_atten,1414,0.942926,0.149764
sub-010_schaefer200,L_full,2718,0.786321,0.000000
sub-010_schaefer200,L_no_sb,2718,0.508292,-0.278030
sub-010_schaefer200,L_no_lw,2718,0.778613,-0.007708
sub-010_schaefer200,L_no_boot,2718,0.860069,0.073748
sub-010_schaefer200,L_no_prior,2718,0.630082,-0.156239
sub-010_schaefer200,L_no_atten,2718,0.938257,0.151936
sub-010_schaefer200,L_full,3141,0.786320,0.000000
sub-010_schaefer200,L_no_sb,3141,0.515137,-0.271182
sub-010_schaefer200,L_no_lw,3141,0.782663,-0.003656
sub-010_schaefer200,L_no_boot,3141,0.860069,0.073750
sub-010_schaefer200,L_no_prior,3141,0.632837,-0.153483
sub-010_schaefer200,L_no_atten,3141,0.938820,0.152500
sub-011_schaefer200,L_full,123,0.836042,0.000000
sub-011_schaefer200,L_no_sb,123,0.612286,-0.223756
sub-011_schaefer200,L_no_lw,123,0.845100,0.009059
sub-011_schaefer200,L_no_boot,123,0.892691,0.056649
sub-011_schaefer200,L_no_prior,123,0.733473,-0.102569
sub-011_schaefer200,L_no_atten,123,0.959909,0.123867
sub-011_schaefer200,L_full,777,0.840768,0.000000
sub-011_schaefer200,L_no_sb,777,0.607836,-0.232932
sub-011_schaefer200,L_no_lw,777,0.824336,-0.016432
sub-011_schaefer200,L_no_boot,777,0.892691,0.051923
sub-011_schaefer200,L_no_prior,777,0.740093,-0.100675
sub-011_schaefer200,L_no_atten,777,0.957902,0.117134
sub-011_schaefer200,L_full,42,0.826771,0.000000
sub-011_schaefer200,L_no_sb,42,0.597853,-0.228918
sub-011_schaefer200,L_no_lw,42,0.836196,0.009424
sub-011_schaefer200,L_no_boot,42,0.892691,0.065920
sub-011_schaefer200,L_no_prior,42,0.733127,-0.093645
sub-011_schaefer200,L_no_atten,42,0.959637,0.132866
sub-011_schaefer200,L_full,2026,0.826534,0.000000
sub-011_schaefer200,L_no_sb,2026,0.619944,-0.206590
sub-011_schaefer200,L_no_lw,2026,0.829056,0.002522
sub-011_schaefer200,L_no_boot,2026,0.892691,0.066157
sub-011_schaefer200,L_no_prior,2026,0.743591,-0.082943
sub-011_schaefer200,L_no_atten,2026,0.957849,0.131315
sub-011_schaefer200,L_full,9999,0.817875,0.000000
sub-011_schaefer200,L_no_sb,9999,0.609642,-0.208232
sub-011_schaefer200,L_no_lw,9999,0.817759,-0.000116
sub-011_schaefer200,L_no_boot,9999,0.892691,0.074817
sub-011_schaefer200,L_no_prior,9999,0.770728,-0.047147
sub-011_schaefer200,L_no_atten,9999,0.959314,0.141439
sub-011_schaefer200,L_full,314,0.829675,0.000000
sub-011_schaefer200,L_no_sb,314,0.610284,-0.219391
sub-011_schaefer200,L_no_lw,314,0.822269,-0.007405
sub-011_schaefer200,L_no_boot,314,0.892691,0.063017
sub-011_schaefer200,L_no_prior,314,0.749884,-0.079791
sub-011_schaefer200,L_no_atten,314,0.959678,0.130003
sub-011_schaefer200,L_full,628,0.829918,0.000000
sub-011_schaefer200,L_no_sb,628,0.607275,-0.222643
sub-011_schaefer200,L_no_lw,628,0.829808,-0.000110
sub-011_schaefer200,L_no_boot,628,0.892691,0.062774
sub-011_schaefer200,L_no_prior,628,0.741469,-0.088449
sub-011_schaefer200,L_no_atten,628,0.960634,0.130716
sub-011_schaefer200,L_full,1414,0.838638,0.000000
sub-011_schaefer200,L_no_sb,1414,0.593467,-0.245171
sub-011_schaefer200,L_no_lw,1414,0.829870,-0.008768
sub-011_schaefer200,L_no_boot,1414,0.892691,0.054053
sub-011_schaefer200,L_no_prior,1414,0.742718,-0.095920
sub-011_schaefer200,L_no_atten,1414,0.958643,0.120005
sub-011_schaefer200,L_full,2718,0.840040,0.000000
sub-011_schaefer200,L_no_sb,2718,0.606301,-0.233738
sub-011_schaefer200,L_no_lw,2718,0.841091,0.001052
sub-011_schaefer200,L_no_boot,2718,0.892691,0.052652
sub-011_schaefer200,L_no_prior,2718,0.722975,-0.117064
sub-011_schaefer200,L_no_atten,2718,0.958810,0.118771
sub-012_schaefer200,L_full,123,0.886228,0.000000
sub-012_schaefer200,L_no_sb,123,0.737594,-0.148634
sub-012_schaefer200,L_no_lw,123,0.872481,-0.013746
sub-012_schaefer200,L_no_boot,123,0.928556,0.042329
sub-012_schaefer200,L_no_prior,123,0.787754,-0.098474
sub-012_schaefer200,L_no_atten,123,0.976310,0.090083
sub-012_schaefer200,L_full,42,0.889898,0.000000
sub-012_schaefer200,L_no_sb,42,0.729043,-0.160855
sub-012_schaefer200,L_no_lw,42,0.882529,-0.007369
sub-012_schaefer200,L_no_boot,42,0.928556,0.038659
sub-012_schaefer200,L_no_prior,42,0.798051,-0.091847
sub-012_schaefer200,L_no_atten,42,0.974397,0.084500
sub-011_schaefer200,L_full,3141,0.829028,0.000000
sub-011_schaefer200,L_no_sb,3141,0.610372,-0.218656
sub-011_schaefer200,L_no_lw,3141,0.836778,0.007750
sub-011_schaefer200,L_no_boot,3141,0.892691,0.063664
sub-011_schaefer200,L_no_prior,3141,0.709514,-0.119513
sub-011_schaefer200,L_no_atten,3141,0.958787,0.129759
sub-012_schaefer200,L_full,777,0.883884,0.000000
sub-012_schaefer200,L_no_sb,777,0.726200,-0.157685
sub-012_schaefer200,L_no_lw,777,0.881189,-0.002695
sub-012_schaefer200,L_no_boot,777,0.928556,0.044672
sub-012_schaefer200,L_no_prior,777,0.809582,-0.074302
sub-012_schaefer200,L_no_atten,777,0.977437,0.093553
sub-012_schaefer200,L_full,2026,0.884691,0.000000
sub-012_schaefer200,L_no_sb,2026,0.731971,-0.152720
sub-012_schaefer200,L_no_lw,2026,0.878545,-0.006145
sub-012_schaefer200,L_no_boot,2026,0.928556,0.043866
sub-012_schaefer200,L_no_prior,2026,0.782831,-0.101860
sub-012_schaefer200,L_no_atten,2026,0.973737,0.089047
sub-012_schaefer200,L_full,9999,0.883707,0.000000
sub-012_schaefer200,L_no_sb,9999,0.743519,-0.140189
sub-012_schaefer200,L_no_lw,9999,0.876022,-0.007685
sub-012_schaefer200,L_no_boot,9999,0.928556,0.044849
sub-012_schaefer200,L_no_prior,9999,0.792964,-0.090743
sub-012_schaefer200,L_no_atten,9999,0.975770,0.092063
sub-012_schaefer200,L_full,314,0.887054,0.000000
sub-012_schaefer200,L_no_sb,314,0.734798,-0.152256
sub-012_schaefer200,L_no_lw,314,0.879636,-0.007418
sub-012_schaefer200,L_no_boot,314,0.928556,0.041502
sub-012_schaefer200,L_no_prior,314,0.809208,-0.077846
sub-012_schaefer200,L_no_atten,314,0.975450,0.088396
sub-012_schaefer200,L_full,628,0.882007,0.000000
sub-012_schaefer200,L_no_sb,628,0.729295,-0.152713
sub-012_schaefer200,L_no_lw,628,0.882127,0.000119
sub-012_schaefer200,L_no_boot,628,0.928556,0.046549
sub-012_schaefer200,L_no_prior,628,0.784189,-0.097818
sub-012_schaefer200,L_no_atten,628,0.974799,0.092791
sub-012_schaefer200,L_full,1414,0.881509,0.000000
sub-012_schaefer200,L_no_sb,1414,0.718655,-0.162855
sub-012_schaefer200,L_no_lw,1414,0.875166,-0.006343
sub-012_schaefer200,L_no_boot,1414,0.928556,0.047047
sub-012_schaefer200,L_no_prior,1414,0.832597,-0.048913
sub-012_schaefer200,L_no_atten,1414,0.976172,0.094663
sub-012_schaefer200,L_full,2718,0.887263,0.000000
sub-012_schaefer200,L_no_sb,2718,0.731070,-0.156193
sub-012_schaefer200,L_no_lw,2718,0.884178,-0.003084
sub-012_schaefer200,L_no_boot,2718,0.928556,0.041294
sub-012_schaefer200,L_no_prior,2718,0.778199,-0.109063
sub-012_schaefer200,L_no_atten,2718,0.975512,0.088249
sub-012_schaefer200,L_full,3141,0.877764,0.000000
sub-012_schaefer200,L_no_sb,3141,0.728124,-0.149640
sub-012_schaefer200,L_no_lw,3141,0.877441,-0.000323
sub-012_schaefer200,L_no_boot,3141,0.928556,0.050792
sub-012_schaefer200,L_no_prior,3141,0.778018,-0.099747
sub-012_schaefer200,L_no_atten,3141,0.974657,0.096892
sub-013_schaefer200,L_full,42,0.824851,0.000000
sub-013_schaefer200,L_no_sb,42,0.591377,-0.233474
sub-013_schaefer200,L_no_lw,42,0.837679,0.012829
sub-013_schaefer200,L_no_boot,42,0.886538,0.061687
sub-013_schaefer200,L_no_prior,42,0.725748,-0.099103
sub-013_schaefer200,L_no_atten,42,0.956605,0.131754
sub-013_schaefer200,L_full,777,0.828478,0.000000
sub-013_schaefer200,L_no_sb,777,0.600648,-0.227830
sub-013_schaefer200,L_no_lw,777,0.832173,0.003695
sub-013_schaefer200,L_no_boot,777,0.886538,0.058060
sub-013_schaefer200,L_no_prior,777,0.718750,-0.109727
sub-013_schaefer200,L_no_atten,777,0.957571,0.129093
sub-013_schaefer200,L_full,2026,0.829138,0.000000
sub-013_schaefer200,L_no_sb,2026,0.605475,-0.223663
sub-013_schaefer200,L_no_lw,2026,0.830752,0.001614
sub-013_schaefer200,L_no_boot,2026,0.886538,0.057400
sub-013_schaefer200,L_no_prior,2026,0.759421,-0.069717
sub-013_schaefer200,L_no_atten,2026,0.954467,0.125329
sub-013_schaefer200,L_full,123,0.834728,0.000000
sub-013_schaefer200,L_no_sb,123,0.596068,-0.238660
sub-013_schaefer200,L_no_lw,123,0.844207,0.009479
sub-013_schaefer200,L_no_boot,123,0.886538,0.051810
sub-013_schaefer200,L_no_prior,123,0.733677,-0.101051
sub-013_schaefer200,L_no_atten,123,0.958484,0.123756
sub-013_schaefer200,L_full,9999,0.810788,0.000000
sub-013_schaefer200,L_no_sb,9999,0.599573,-0.211214
sub-013_schaefer200,L_no_lw,9999,0.820409,0.009621
sub-013_schaefer200,L_no_boot,9999,0.886538,0.075750
sub-013_schaefer200,L_no_prior,9999,0.778134,-0.032654
sub-013_schaefer200,L_no_atten,9999,0.956265,0.145477
sub-013_schaefer200,L_full,628,0.830660,0.000000
sub-013_schaefer200,L_no_sb,628,0.600391,-0.230270
sub-013_schaefer200,L_no_lw,628,0.831209,0.000549
sub-013_schaefer200,L_no_boot,628,0.886538,0.055877
sub-013_schaefer200,L_no_prior,628,0.735752,-0.094908
sub-013_schaefer200,L_no_atten,628,0.957752,0.127091
sub-013_schaefer200,L_full,314,0.825604,0.000000
sub-013_schaefer200,L_no_sb,314,0.597657,-0.227947
sub-013_schaefer200,L_no_lw,314,0.823882,-0.001722
sub-013_schaefer200,L_no_boot,314,0.886538,0.060934
sub-013_schaefer200,L_no_prior,314,0.740417,-0.085187
sub-013_schaefer200,L_no_atten,314,0.956726,0.131122
sub-013_schaefer200,L_full,1414,0.839684,0.000000
sub-013_schaefer200,L_no_sb,1414,0.585003,-0.254681
sub-013_schaefer200,L_no_lw,1414,0.821643,-0.018041
sub-013_schaefer200,L_no_boot,1414,0.886538,0.046854
sub-013_schaefer200,L_no_prior,1414,0.750221,-0.089463
sub-013_schaefer200,L_no_atten,1414,0.957240,0.117556
sub-013_schaefer200,L_full,2718,0.832650,0.000000
sub-013_schaefer200,L_no_sb,2718,0.590461,-0.242189
sub-013_schaefer200,L_no_lw,2718,0.838566,0.005916
sub-013_schaefer200,L_no_boot,2718,0.886538,0.053888
sub-013_schaefer200,L_no_prior,2718,0.725604,-0.107046
sub-013_schaefer200,L_no_atten,2718,0.957249,0.124599
sub-014_schaefer200,L_full,42,0.851227,0.000000
sub-014_schaefer200,L_no_sb,42,0.679707,-0.171520
sub-014_schaefer200,L_no_lw,42,0.864668,0.013441
sub-014_schaefer200,L_no_boot,42,0.896915,0.045688
sub-014_schaefer200,L_no_prior,42,0.759318,-0.091909
sub-014_schaefer200,L_no_atten,42,0.968051,0.116824
sub-013_schaefer200,L_full,3141,0.825730,0.000000
sub-013_schaefer200,L_no_sb,3141,0.600076,-0.225654
sub-013_schaefer200,L_no_lw,3141,0.828384,0.002653
sub-013_schaefer200,L_no_boot,3141,0.886538,0.060808
sub-013_schaefer200,L_no_prior,3141,0.672720,-0.153010
sub-013_schaefer200,L_no_atten,3141,0.956725,0.130994
sub-014_schaefer200,L_full,123,0.867679,0.000000
sub-014_schaefer200,L_no_sb,123,0.670206,-0.197473
sub-014_schaefer200,L_no_lw,123,0.871547,0.003868
sub-014_schaefer200,L_no_boot,123,0.896915,0.029236
sub-014_schaefer200,L_no_prior,123,0.790266,-0.077413
sub-014_schaefer200,L_no_atten,123,0.970556,0.102877
sub-014_schaefer200,L_full,777,0.868600,0.000000
sub-014_schaefer200,L_no_sb,777,0.672584,-0.196016
sub-014_schaefer200,L_no_lw,777,0.857496,-0.011103
sub-014_schaefer200,L_no_boot,777,0.896915,0.028315
sub-014_schaefer200,L_no_prior,777,0.777815,-0.090785
sub-014_schaefer200,L_no_atten,777,0.969712,0.101112
sub-014_schaefer200,L_full,2026,0.861925,0.000000
sub-014_schaefer200,L_no_sb,2026,0.673405,-0.188520
sub-014_schaefer200,L_no_lw,2026,0.866368,0.004442
sub-014_schaefer200,L_no_boot,2026,0.896915,0.034990
sub-014_schaefer200,L_no_prior,2026,0.790847,-0.071078
sub-014_schaefer200,L_no_atten,2026,0.967077,0.105151
sub-014_schaefer200,L_full,9999,0.860200,0.000000
sub-014_schaefer200,L_no_sb,9999,0.689346,-0.170855
sub-014_schaefer200,L_no_lw,9999,0.854743,-0.005458
sub-014_schaefer200,L_no_boot,9999,0.896915,0.036715
sub-014_schaefer200,L_no_prior,9999,0.802733,-0.057467
sub-014_schaefer200,L_no_atten,9999,0.969990,0.109789
sub-014_schaefer200,L_full,314,0.860687,0.000000
sub-014_schaefer200,L_no_sb,314,0.681578,-0.179110
sub-014_schaefer200,L_no_lw,314,0.858456,-0.002231
sub-014_schaefer200,L_no_boot,314,0.896915,0.036228
sub-014_schaefer200,L_no_prior,314,0.799350,-0.061337
sub-014_schaefer200,L_no_atten,314,0.969316,0.108629
sub-014_schaefer200,L_full,628,0.851480,0.000000
sub-014_schaefer200,L_no_sb,628,0.661457,-0.190023
sub-014_schaefer200,L_no_lw,628,0.866095,0.014615
sub-014_schaefer200,L_no_boot,628,0.896915,0.045435
sub-014_schaefer200,L_no_prior,628,0.792944,-0.058536
sub-014_schaefer200,L_no_atten,628,0.970565,0.119086
sub-014_schaefer200,L_full,1414,0.868639,0.000000
sub-014_schaefer200,L_no_sb,1414,0.673846,-0.194792
sub-014_schaefer200,L_no_lw,1414,0.853179,-0.015459
sub-014_schaefer200,L_no_boot,1414,0.896915,0.028277
sub-014_schaefer200,L_no_prior,1414,0.806865,-0.061774
sub-014_schaefer200,L_no_atten,1414,0.969048,0.100409
sub-014_schaefer200,L_full,2718,0.861319,0.000000
sub-014_schaefer200,L_no_sb,2718,0.665409,-0.195910
sub-014_schaefer200,L_no_lw,2718,0.875105,0.013785
sub-014_schaefer200,L_no_boot,2718,0.896915,0.035596
sub-014_schaefer200,L_no_prior,2718,0.738742,-0.122577
sub-014_schaefer200,L_no_atten,2718,0.967516,0.106196
sub-014_schaefer200,L_full,3141,0.865810,0.000000
sub-014_schaefer200,L_no_sb,3141,0.673382,-0.192428
sub-014_schaefer200,L_no_lw,3141,0.860324,-0.005486
sub-014_schaefer200,L_no_boot,3141,0.896915,0.031105
sub-014_schaefer200,L_no_prior,3141,0.737008,-0.128802
sub-014_schaefer200,L_no_atten,3141,0.969365,0.103555
sub-015_schaefer200,L_full,42,0.846045,0.000000
sub-015_schaefer200,L_no_sb,42,0.702334,-0.143710
sub-015_schaefer200,L_no_lw,42,0.836934,-0.009111
sub-015_schaefer200,L_no_boot,42,0.897860,0.051816
sub-015_schaefer200,L_no_prior,42,0.764172,-0.081872
sub-015_schaefer200,L_no_atten,42,0.927155,0.081110
sub-015_schaefer200,L_full,123,0.841671,0.000000
sub-015_schaefer200,L_no_sb,123,0.712656,-0.129015
sub-015_schaefer200,L_no_lw,123,0.835139,-0.006532
sub-015_schaefer200,L_no_boot,123,0.897860,0.056189
sub-015_schaefer200,L_no_prior,123,0.754777,-0.086894
sub-015_schaefer200,L_no_atten,123,0.927921,0.086250
sub-015_schaefer200,L_full,777,0.850302,0.000000
sub-015_schaefer200,L_no_sb,777,0.706371,-0.143931
sub-015_schaefer200,L_no_lw,777,0.837005,-0.013298
sub-015_schaefer200,L_no_boot,777,0.897860,0.047558
sub-015_schaefer200,L_no_prior,777,0.773443,-0.076860
sub-015_schaefer200,L_no_atten,777,0.928041,0.077739
sub-015_schaefer200,L_full,2026,0.842813,0.000000
sub-015_schaefer200,L_no_sb,2026,0.702631,-0.140183
sub-015_schaefer200,L_no_lw,2026,0.836451,-0.006362
sub-015_schaefer200,L_no_boot,2026,0.897860,0.055047
sub-015_schaefer200,L_no_prior,2026,0.743228,-0.099585
sub-015_schaefer200,L_no_atten,2026,0.927367,0.084554
sub-015_schaefer200,L_full,9999,0.843519,0.000000
sub-015_schaefer200,L_no_sb,9999,0.704887,-0.138632
sub-015_schaefer200,L_no_lw,9999,0.824058,-0.019461
sub-015_schaefer200,L_no_boot,9999,0.897860,0.054342
sub-015_schaefer200,L_no_prior,9999,0.773982,-0.069537
sub-015_schaefer200,L_no_atten,9999,0.927483,0.083964
sub-015_schaefer200,L_full,314,0.839142,0.000000
sub-015_schaefer200,L_no_sb,314,0.704143,-0.134999
sub-015_schaefer200,L_no_lw,314,0.844643,0.005501
sub-015_schaefer200,L_no_boot,314,0.897860,0.058718
sub-015_schaefer200,L_no_prior,314,0.763272,-0.075870
sub-015_schaefer200,L_no_atten,314,0.925735,0.086593
sub-015_schaefer200,L_full,628,0.853590,0.000000
sub-015_schaefer200,L_no_sb,628,0.700083,-0.153507
sub-015_schaefer200,L_no_lw,628,0.836875,-0.016715
sub-015_schaefer200,L_no_boot,628,0.897860,0.044270
sub-015_schaefer200,L_no_prior,628,0.760316,-0.093274
sub-015_schaefer200,L_no_atten,628,0.930834,0.077244
sub-015_schaefer200,L_full,1414,0.849439,0.000000
sub-015_schaefer200,L_no_sb,1414,0.687439,-0.162000
sub-015_schaefer200,L_no_lw,1414,0.845930,-0.003509
sub-015_schaefer200,L_no_boot,1414,0.897860,0.048422
sub-015_schaefer200,L_no_prior,1414,0.760055,-0.089384
sub-015_schaefer200,L_no_atten,1414,0.926928,0.077490
sub-015_schaefer200,L_full,2718,0.852819,0.000000
sub-015_schaefer200,L_no_sb,2718,0.705212,-0.147607
sub-015_schaefer200,L_no_lw,2718,0.837569,-0.015250
sub-015_schaefer200,L_no_boot,2718,0.897860,0.045041
sub-015_schaefer200,L_no_prior,2718,0.777022,-0.075797
sub-015_schaefer200,L_no_atten,2718,0.924478,0.071658
sub-015_schaefer200,L_full,3141,0.847537,0.000000
sub-015_schaefer200,L_no_sb,3141,0.705028,-0.142509
sub-015_schaefer200,L_no_lw,3141,0.835285,-0.012252
sub-015_schaefer200,L_no_boot,3141,0.897860,0.050323
sub-015_schaefer200,L_no_prior,3141,0.758986,-0.088551
sub-015_schaefer200,L_no_atten,3141,0.925994,0.078457
sub-016_schaefer200,L_full,123,0.847378,0.000000
sub-016_schaefer200,L_no_sb,123,0.701207,-0.146171
sub-016_schaefer200,L_no_lw,123,0.838171,-0.009207
sub-016_schaefer200,L_no_boot,123,0.893650,0.046272
sub-016_schaefer200,L_no_prior,123,0.758750,-0.088628
sub-016_schaefer200,L_no_atten,123,0.926731,0.079353
sub-016_schaefer200,L_full,42,0.844239,0.000000
sub-016_schaefer200,L_no_sb,42,0.696209,-0.148030
sub-016_schaefer200,L_no_lw,42,0.838089,-0.006150
sub-016_schaefer200,L_no_boot,42,0.893650,0.049411
sub-016_schaefer200,L_no_prior,42,0.759345,-0.084894
sub-016_schaefer200,L_no_atten,42,0.927679,0.083441
sub-016_schaefer200,L_full,777,0.850940,0.000000
